gradcam_index,pilot_index,image_id,class_name,true_label,true_class_id,source_type,corruption_type,severity,predicted_label,predicted_class_id,prediction_confidence,prediction_matches_target,relative_image_path,source_path,relative_heatmap_path,heatmap_path
3578,316,9866,168.Kentucky_Warbler,167,168,corrupted,brightness,1,167,168,0.8170368671417236,1,168.Kentucky_Warbler/Kentucky_Warbler_0015_795867.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\168.Kentucky_Warbler\9866_Kentucky_Warbler_0015_795867.jpg,corrupted\brightness\severity_1\image_9866.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_9866.png
3579,316,9866,168.Kentucky_Warbler,167,168,corrupted,brightness,3,167,168,0.8052442073822021,1,168.Kentucky_Warbler/Kentucky_Warbler_0015_795867.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\168.Kentucky_Warbler\9866_Kentucky_Warbler_0015_795867.jpg,corrupted\brightness\severity_3\image_9866.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_9866.png
3580,316,9866,168.Kentucky_Warbler,167,168,corrupted,brightness,5,167,168,0.8342449069023132,1,168.Kentucky_Warbler/Kentucky_Warbler_0015_795867.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\168.Kentucky_Warbler\9866_Kentucky_Warbler_0015_795867.jpg,corrupted\brightness\severity_5\image_9866.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_9866.png
3581,316,9866,168.Kentucky_Warbler,167,168,corrupted,gaussian_noise,1,167,168,0.6013137102127075,1,168.Kentucky_Warbler/Kentucky_Warbler_0015_795867.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\168.Kentucky_Warbler\9866_Kentucky_Warbler_0015_795867.jpg,corrupted\gaussian_noise\severity_1\image_9866.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_9866.png
3582,316,9866,168.Kentucky_Warbler,167,168,corrupted,gaussian_noise,3,167,168,0.3313039243221283,1,168.Kentucky_Warbler/Kentucky_Warbler_0015_795867.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\168.Kentucky_Warbler\9866_Kentucky_Warbler_0015_795867.jpg,corrupted\gaussian_noise\severity_3\image_9866.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_9866.png
3583,316,9866,168.Kentucky_Warbler,167,168,corrupted,motion_blur,1,167,168,0.6494361162185669,1,168.Kentucky_Warbler/Kentucky_Warbler_0015_795867.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\168.Kentucky_Warbler\9866_Kentucky_Warbler_0015_795867.jpg,corrupted\motion_blur\severity_1\image_9866.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_9866.png
3584,316,9866,168.Kentucky_Warbler,167,168,corrupted,motion_blur,3,167,168,0.3966993987560272,1,168.Kentucky_Warbler/Kentucky_Warbler_0015_795867.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\168.Kentucky_Warbler\9866_Kentucky_Warbler_0015_795867.jpg,corrupted\motion_blur\severity_3\image_9866.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_9866.png
3585,316,9866,168.Kentucky_Warbler,167,168,corrupted,motion_blur,5,167,168,0.22236576676368713,1,168.Kentucky_Warbler/Kentucky_Warbler_0015_795867.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\168.Kentucky_Warbler\9866_Kentucky_Warbler_0015_795867.jpg,corrupted\motion_blur\severity_5\image_9866.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_9866.png
3586,351,9868,168.Kentucky_Warbler,167,168,corrupted,brightness,1,167,168,0.9467782974243164,1,168.Kentucky_Warbler/Kentucky_Warbler_0082_795869.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\168.Kentucky_Warbler\9868_Kentucky_Warbler_0082_795869.jpg,corrupted\brightness\severity_1\image_9868.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_9868.png
3587,351,9868,168.Kentucky_Warbler,167,168,corrupted,brightness,3,167,168,0.9376009702682495,1,168.Kentucky_Warbler/Kentucky_Warbler_0082_795869.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\168.Kentucky_Warbler\9868_Kentucky_Warbler_0082_795869.jpg,corrupted\brightness\severity_3\image_9868.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_9868.png
3588,351,9868,168.Kentucky_Warbler,167,168,corrupted,brightness,5,167,168,0.9503845572471619,1,168.Kentucky_Warbler/Kentucky_Warbler_0082_795869.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\168.Kentucky_Warbler\9868_Kentucky_Warbler_0082_795869.jpg,corrupted\brightness\severity_5\image_9868.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_9868.png
3589,351,9868,168.Kentucky_Warbler,167,168,corrupted,gaussian_noise,1,167,168,0.935595691204071,1,168.Kentucky_Warbler/Kentucky_Warbler_0082_795869.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\168.Kentucky_Warbler\9868_Kentucky_Warbler_0082_795869.jpg,corrupted\gaussian_noise\severity_1\image_9868.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_9868.png
3590,351,9868,168.Kentucky_Warbler,167,168,corrupted,gaussian_noise,3,167,168,0.9372583031654358,1,168.Kentucky_Warbler/Kentucky_Warbler_0082_795869.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\168.Kentucky_Warbler\9868_Kentucky_Warbler_0082_795869.jpg,corrupted\gaussian_noise\severity_3\image_9868.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_9868.png
3591,351,9868,168.Kentucky_Warbler,167,168,corrupted,gaussian_noise,5,167,168,0.9454596638679504,1,168.Kentucky_Warbler/Kentucky_Warbler_0082_795869.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\168.Kentucky_Warbler\9868_Kentucky_Warbler_0082_795869.jpg,corrupted\gaussian_noise\severity_5\image_9868.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_9868.png
3592,351,9868,168.Kentucky_Warbler,167,168,corrupted,motion_blur,1,167,168,0.9587278366088867,1,168.Kentucky_Warbler/Kentucky_Warbler_0082_795869.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\168.Kentucky_Warbler\9868_Kentucky_Warbler_0082_795869.jpg,corrupted\motion_blur\severity_1\image_9868.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_9868.png
3593,351,9868,168.Kentucky_Warbler,167,168,corrupted,motion_blur,3,167,168,0.9585927724838257,1,168.Kentucky_Warbler/Kentucky_Warbler_0082_795869.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\168.Kentucky_Warbler\9868_Kentucky_Warbler_0082_795869.jpg,corrupted\motion_blur\severity_3\image_9868.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_9868.png
3594,351,9868,168.Kentucky_Warbler,167,168,corrupted,motion_blur,5,167,168,0.9341351985931396,1,168.Kentucky_Warbler/Kentucky_Warbler_0082_795869.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\168.Kentucky_Warbler\9868_Kentucky_Warbler_0082_795869.jpg,corrupted\motion_blur\severity_5\image_9868.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_9868.png
3595,87,9905,169.Magnolia_Warbler,168,169,corrupted,brightness,1,168,169,0.7904766201972961,1,169.Magnolia_Warbler/Magnolia_Warbler_0026_165498.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\169.Magnolia_Warbler\9905_Magnolia_Warbler_0026_165498.jpg,corrupted\brightness\severity_1\image_9905.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_9905.png
3596,87,9905,169.Magnolia_Warbler,168,169,corrupted,brightness,3,168,169,0.8004734516143799,1,169.Magnolia_Warbler/Magnolia_Warbler_0026_165498.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\169.Magnolia_Warbler\9905_Magnolia_Warbler_0026_165498.jpg,corrupted\brightness\severity_3\image_9905.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_9905.png
3597,87,9905,169.Magnolia_Warbler,168,169,corrupted,brightness,5,168,169,0.826559841632843,1,169.Magnolia_Warbler/Magnolia_Warbler_0026_165498.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\169.Magnolia_Warbler\9905_Magnolia_Warbler_0026_165498.jpg,corrupted\brightness\severity_5\image_9905.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_9905.png
3598,87,9905,169.Magnolia_Warbler,168,169,corrupted,gaussian_noise,1,168,169,0.8433554768562317,1,169.Magnolia_Warbler/Magnolia_Warbler_0026_165498.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\169.Magnolia_Warbler\9905_Magnolia_Warbler_0026_165498.jpg,corrupted\gaussian_noise\severity_1\image_9905.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_9905.png
3599,87,9905,169.Magnolia_Warbler,168,169,corrupted,gaussian_noise,3,168,169,0.8243774771690369,1,169.Magnolia_Warbler/Magnolia_Warbler_0026_165498.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\169.Magnolia_Warbler\9905_Magnolia_Warbler_0026_165498.jpg,corrupted\gaussian_noise\severity_3\image_9905.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_9905.png
3600,87,9905,169.Magnolia_Warbler,168,169,corrupted,gaussian_noise,5,168,169,0.7622323036193848,1,169.Magnolia_Warbler/Magnolia_Warbler_0026_165498.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\169.Magnolia_Warbler\9905_Magnolia_Warbler_0026_165498.jpg,corrupted\gaussian_noise\severity_5\image_9905.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_9905.png
3601,87,9905,169.Magnolia_Warbler,168,169,corrupted,motion_blur,1,168,169,0.84538733959198,1,169.Magnolia_Warbler/Magnolia_Warbler_0026_165498.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\169.Magnolia_Warbler\9905_Magnolia_Warbler_0026_165498.jpg,corrupted\motion_blur\severity_1\image_9905.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_9905.png
3602,87,9905,169.Magnolia_Warbler,168,169,corrupted,motion_blur,3,168,169,0.8478909134864807,1,169.Magnolia_Warbler/Magnolia_Warbler_0026_165498.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\169.Magnolia_Warbler\9905_Magnolia_Warbler_0026_165498.jpg,corrupted\motion_blur\severity_3\image_9905.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_9905.png
3603,87,9905,169.Magnolia_Warbler,168,169,corrupted,motion_blur,5,168,169,0.7895715832710266,1,169.Magnolia_Warbler/Magnolia_Warbler_0026_165498.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\169.Magnolia_Warbler\9905_Magnolia_Warbler_0026_165498.jpg,corrupted\motion_blur\severity_5\image_9905.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_9905.png
3604,475,9932,169.Magnolia_Warbler,168,169,corrupted,brightness,1,168,169,0.777283787727356,1,169.Magnolia_Warbler/Magnolia_Warbler_0020_166211.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\169.Magnolia_Warbler\9932_Magnolia_Warbler_0020_166211.jpg,corrupted\brightness\severity_1\image_9932.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_9932.png
3605,475,9932,169.Magnolia_Warbler,168,169,corrupted,brightness,3,168,169,0.7852499485015869,1,169.Magnolia_Warbler/Magnolia_Warbler_0020_166211.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\169.Magnolia_Warbler\9932_Magnolia_Warbler_0020_166211.jpg,corrupted\brightness\severity_3\image_9932.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_9932.png
3606,475,9932,169.Magnolia_Warbler,168,169,corrupted,brightness,5,168,169,0.797451913356781,1,169.Magnolia_Warbler/Magnolia_Warbler_0020_166211.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\169.Magnolia_Warbler\9932_Magnolia_Warbler_0020_166211.jpg,corrupted\brightness\severity_5\image_9932.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_9932.png
3607,475,9932,169.Magnolia_Warbler,168,169,corrupted,gaussian_noise,1,168,169,0.7942330241203308,1,169.Magnolia_Warbler/Magnolia_Warbler_0020_166211.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\169.Magnolia_Warbler\9932_Magnolia_Warbler_0020_166211.jpg,corrupted\gaussian_noise\severity_1\image_9932.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_9932.png
3608,475,9932,169.Magnolia_Warbler,168,169,corrupted,gaussian_noise,3,168,169,0.8196102976799011,1,169.Magnolia_Warbler/Magnolia_Warbler_0020_166211.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\169.Magnolia_Warbler\9932_Magnolia_Warbler_0020_166211.jpg,corrupted\gaussian_noise\severity_3\image_9932.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_9932.png
3609,475,9932,169.Magnolia_Warbler,168,169,corrupted,gaussian_noise,5,168,169,0.88780277967453,1,169.Magnolia_Warbler/Magnolia_Warbler_0020_166211.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\169.Magnolia_Warbler\9932_Magnolia_Warbler_0020_166211.jpg,corrupted\gaussian_noise\severity_5\image_9932.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_9932.png
3610,475,9932,169.Magnolia_Warbler,168,169,corrupted,motion_blur,1,168,169,0.7350594401359558,1,169.Magnolia_Warbler/Magnolia_Warbler_0020_166211.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\169.Magnolia_Warbler\9932_Magnolia_Warbler_0020_166211.jpg,corrupted\motion_blur\severity_1\image_9932.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_9932.png
3611,475,9932,169.Magnolia_Warbler,168,169,corrupted,motion_blur,3,168,169,0.7413111329078674,1,169.Magnolia_Warbler/Magnolia_Warbler_0020_166211.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\169.Magnolia_Warbler\9932_Magnolia_Warbler_0020_166211.jpg,corrupted\motion_blur\severity_3\image_9932.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_9932.png
3612,475,9932,169.Magnolia_Warbler,168,169,corrupted,motion_blur,5,168,169,0.6779546737670898,1,169.Magnolia_Warbler/Magnolia_Warbler_0020_166211.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\169.Magnolia_Warbler\9932_Magnolia_Warbler_0020_166211.jpg,corrupted\motion_blur\severity_5\image_9932.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_9932.png
3613,48,9934,169.Magnolia_Warbler,168,169,corrupted,brightness,1,168,169,0.8659235239028931,1,169.Magnolia_Warbler/Magnolia_Warbler_0079_165783.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\169.Magnolia_Warbler\9934_Magnolia_Warbler_0079_165783.jpg,corrupted\brightness\severity_1\image_9934.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_9934.png
3614,48,9934,169.Magnolia_Warbler,168,169,corrupted,brightness,3,168,169,0.8528075218200684,1,169.Magnolia_Warbler/Magnolia_Warbler_0079_165783.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\169.Magnolia_Warbler\9934_Magnolia_Warbler_0079_165783.jpg,corrupted\brightness\severity_3\image_9934.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_9934.png
3615,48,9934,169.Magnolia_Warbler,168,169,corrupted,brightness,5,168,169,0.8374782204627991,1,169.Magnolia_Warbler/Magnolia_Warbler_0079_165783.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\169.Magnolia_Warbler\9934_Magnolia_Warbler_0079_165783.jpg,corrupted\brightness\severity_5\image_9934.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_9934.png
3616,48,9934,169.Magnolia_Warbler,168,169,corrupted,gaussian_noise,1,168,169,0.8572381734848022,1,169.Magnolia_Warbler/Magnolia_Warbler_0079_165783.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\169.Magnolia_Warbler\9934_Magnolia_Warbler_0079_165783.jpg,corrupted\gaussian_noise\severity_1\image_9934.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_9934.png
3617,48,9934,169.Magnolia_Warbler,168,169,corrupted,gaussian_noise,3,168,169,0.8702895641326904,1,169.Magnolia_Warbler/Magnolia_Warbler_0079_165783.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\169.Magnolia_Warbler\9934_Magnolia_Warbler_0079_165783.jpg,corrupted\gaussian_noise\severity_3\image_9934.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_9934.png
